"interval_no","interval_name","max_ma","min_ma","X_Ft","X_bL","X_FL","X_bt","sampled_in_bin","implied_in_bin","n_occs"
"96","Piacenzian","3.60000","2.58800","0","42","47","0","89","38","422"
"97","Zanclean","5.33300","3.60000","29","17","61","13","117","38","532"
"98","Messinian","7.24600","5.33300","7","28","30","23","70","33","322"
"99","Tortonian","11.62000","7.24600","43","56","114","8","217","71","1233"
"100","Serravallian","13.82000","11.62000","31","14","54","33","124","40","806"
"101","Langhian","15.97000","13.82000","21","22","55","26","118","28","768"
"102","Burdigalian","20.44000","15.97000","43","13","74","5","133","35","665"
"103","Aquitanian","23.03000","20.44000","11","10","45","7","68","12","234"
"104","Chattian","28.10000","23.03000","17","0","32","0","49","17","129"
