"interval_no","interval_name","max_ma","min_ma","X_Ft","X_bL","X_FL","X_bt","sampled_in_bin","implied_in_bin","n_occs"
"96","Piacenzian","3.60000","2.58800","0","21","20","0","41","18","233"
"97","Zanclean","5.33300","3.60000","12","10","58","9","87","35","543"
"98","Messinian","7.24600","5.33300","3","7","26","16","38","17","163"
"99","Tortonian","11.62000","7.24600","9","31","82","14","130","40","579"
"100","Serravallian","13.82000","11.62000","21","23","43","24","104","25","565"
"101","Langhian","15.97000","13.82000","20","5","21","27","61","13","241"
"102","Burdigalian","20.44000","15.97000","26","7","60","6","98","15","429"
"103","Aquitanian","23.03000","20.44000","13","1","11","0","25","6","55"
"104","Chattian","28.10000","23.03000","1","0","70","0","71","16","284"
