"interval_no","interval_name","max_ma","min_ma","X_Ft","X_bL","X_FL","X_bt","sampled_in_bin","implied_in_bin","n_occs"
"104","Chattian","28.10000","23.03000","0","1","7","0","8","0","13"
"105","Rupelian","33.90000","28.10000","1","1","43","0","45","2","79"
"106","Priabonian","38.00000","33.90000","0","5","22","1","28","4","115"
"107","Bartonian","41.30000","38.00000","6","11","29","0","46","9","115"
"108","Lutetian","47.80000","41.30000","9","11","46","2","67","14","293"
"109","Ypresian","56.00000","47.80000","13","11","147","0","171","12","2050"
"110","Thanetian","59.20000","56.00000","11","2","31","0","44","0","239"
"743","Selandian","61.60000","59.20000","0","0","2","2","2","0","2"
"111","Danian","66.00000","61.60000","2","0","35","0","37","2","103"
