"interval_no","interval_name","max_ma","min_ma","X_Ft","X_bL","X_FL","X_bt","sampled_in_bin","implied_in_bin","n_occs"
"922","Late Pleistocene","0.12600","0.01170","0","121","69","0","190","18","2744"
"923","Middle Pleistocene","0.78100","0.12600","30","26","23","91","138","22","807"
"740","Calabrian","1.80600","0.78100","70","20","58","47","187","39","1128"
"741","Gelasian","2.58800","1.80600","25","2","11","42","55","14","167"
"96","Piacenzian","3.60000","2.58800","44","0","45","0","89","38","422"
"97","Zanclean","5.33300","3.60000","29","17","61","13","117","38","532"
