"interval_no","interval_name","max_ma","min_ma","X_Ft","X_bL","X_FL","X_bt","sampled_in_bin","implied_in_bin","n_occs"
"922","Late Pleistocene","0.12600","0.01170","0","357","1197","0","1554","112","9781"
"923","Middle Pleistocene","0.78100","0.12600","174","5","53","183","342","38","819"
"740","Calabrian","1.80600","0.78100","133","8","29","55","198","42","590"
"741","Gelasian","2.58800","1.80600","42","0","10","21","54","25","96"
"96","Piacenzian","3.60000","2.58800","21","0","42","0","63","27","181"
"97","Zanclean","5.33300","3.60000","8","20","92","9","124","44","305"
