"interval_no","interval_name","max_ma","min_ma","X_Ft","X_bL","X_FL","X_bt","sampled_in_bin","implied_in_bin","n_occs"
"922","Late Pleistocene","0.12600","0.01170","0","98","127","0","225","98","1661"
"923","Middle Pleistocene","0.78100","0.12600","27","8","24","71","101","43","547"
"740","Calabrian","1.80600","0.78100","43","12","21","36","98","47","726"
"741","Gelasian","2.58800","1.80600","14","1","2","34","26","17","92"
"96","Piacenzian","3.60000","2.58800","35","0","27","0","62","37","361"
"97","Zanclean","5.33300","3.60000","15","29","60","21","118","51","528"
