"interval_no","interval_name","max_ma","min_ma","X_Ft","X_bL","X_FL","X_bt","sampled_in_bin","implied_in_bin","n_occs"
"922","Late Pleistocene","0.12600","0.01170","0","12","56","0","68","7","242"
"923","Middle Pleistocene","0.78100","0.12600","8","5","12","4","28","9","122"
"740","Calabrian","1.80600","0.78100","3","6","8","6","22","10","244"
"741","Gelasian","2.58800","1.80600","5","5","0","7","12","7","334"
"96","Piacenzian","3.60000","2.58800","12","0","5","0","17","8","155"
"97","Zanclean","5.33300","3.60000","6","1","11","2","20","10","131"
