"interval_no","interval_name","max_ma","min_ma","X_Ft","X_bL","X_FL","X_bt","sampled_in_bin","implied_in_bin","n_occs"
"110","Thanetian","59.20000","56.00000","0","4","16","0","20","2","117"
"743","Selandian","61.60000","59.20000","2","1","8","2","11","3","22"
"111","Danian","66.00000","61.60000","3","0","15","0","18","2","57"
