"interval_no","interval_name","max_ma","min_ma","X_Ft","X_bL","X_FL","X_bt","sampled_in_bin","implied_in_bin","n_occs"
"110","Thanetian","59.20000","56.00000","0","12","63","0","75","27","360"
"743","Selandian","61.60000","59.20000","0","0","13","12","13","7","52"
"111","Danian","66.00000","61.60000","3","14","75","9","98","31","721"
"112","Maastrichtian","72.10000","66.00000","23","0","527","0","550","134","6879"
