"interval_no","interval_name","max_ma","min_ma","X_Ft","X_bL","X_FL","X_bt","sampled_in_bin","implied_in_bin","n_occs"
"110","Thanetian","59.20000","56.00000","0","21","263","0","284","49","1696"
"743","Selandian","61.60000","59.20000","9","2","48","12","59","14","110"
"111","Danian","66.00000","61.60000","13","4","335","1","353","21","1846"
"112","Maastrichtian","72.10000","66.00000","5","0","59","0","64","10","613"
